ChID CopyNo HVBundleID HVCableID SignalCableID SiPMNo FECID FECChID
1 3199 115 6 48 1602 49 127
0 3200 115 2 57 3081 50 0
1 3200 115 2 57 3081 50 1
0 3201 115 26 62 1722 50 2
1 3201 115 26 62 1722 50 3
0 3202 115 24 113 3083 50 4
1 3202 115 24 113 3083 50 5
0 3203 87 16 751 3084 50 6
1 3203 87 16 751 3084 50 7
0 3204 87 5 436 3085 50 8
1 3204 87 5 436 3085 50 9
0 3205 87 3 456 3088 50 10
1 3205 87 3 456 3088 50 11
0 3206 87 1 491 3087 50 12
1 3206 87 1 491 3087 50 13
0 3207 87 12 741 3086 50 14
1 3207 87 12 741 3086 50 15
0 3208 87 32 413 3090 50 16
1 3208 87 32 413 3090 50 17
0 3209 87 23 452 3089 50 18
1 3209 87 23 452 3089 50 19
0 3210 87 26 423 2828 50 20
1 3210 87 26 423 2828 50 21
0 3211 86 5 367 2823 50 22
1 3211 86 5 367 2823 50 23
0 3212 86 11 457 1071 50 24
1 3212 86 11 457 1071 50 25
0 3213 86 15 425 3237 50 26
1 3213 86 15 425 3237 50 27
0 3214 86 18 727 2827 50 28
1 3214 86 18 727 2827 50 29
0 3215 86 20 368 2141 50 30
1 3215 86 20 368 2141 50 31
0 3216 86 31 453 2142 50 32
1 3216 86 31 453 2142 50 33
0 3217 86 21 424 3232 50 34
1 3217 86 21 424 3232 50 35
0 3218 86 16 451 3240 50 36
1 3218 86 16 451 3240 50 37
0 3219 85 25 672 3238 50 38
1 3219 85 25 672 3238 50 39
0 3220 85 5 732 2752 50 40
1 3220 85 5 732 2752 50 41
0 3221 85 27 746 2751 50 42
1 3221 85 27 746 2751 50 43
0 3222 85 15 729 2755 50 44
1 3222 85 15 729 2755 50 45
0 3223 85 14 731 2754 50 46
1 3223 85 14 731 2754 50 47
0 3224 85 11 405 2753 50 48
1 3224 85 11 405 2753 50 49
0 3225 85 2 411 2758 50 50
1 3225 85 2 411 2758 50 51
0 3226 85 18 409 2757 50 52
1 3226 85 18 409 2757 50 53
0 3227 84 31 434 2756 50 54
1 3227 84 31 434 2756 50 55
0 3228 84 7 439 2760 50 56
1 3228 84 7 439 2760 50 57
0 3229 84 27 432 2099 50 58
1 3229 84 27 432 2099 50 59
0 3230 84 13 438 2432 50 60
1 3230 84 13 438 2432 50 61
0 3231 84 24 476 2433 50 62
1 3231 84 24 476 2433 50 63
0 3232 84 29 484 2434 50 64
1 3232 84 29 484 2434 50 65
0 3233 84 1 733 2169 50 66
1 3233 84 1 733 2169 50 67
0 3234 84 32 477 2436 50 68
1 3234 84 32 477 2436 50 69
0 3235 83 17 263 2437 50 70
1 3235 83 17 263 2437 50 71
0 3236 83 20 549 1851 50 72
1 3236 83 20 549 1851 50 73
0 3237 83 8 306 1860 50 74
1 3237 83 8 306 1860 50 75
0 3238 83 14 315 2145 50 76
1 3238 83 14 315 2145 50 77
0 3239 83 27 313 1857 50 78
1 3239 83 27 313 1857 50 79
0 3240 83 7 175 1858 50 80
1 3240 83 7 175 1858 50 81
0 3241 83 5 307 2144 50 82
1 3241 83 5 307 2144 50 83
0 3242 83 2 314 1859 50 84
1 3242 83 2 314 1859 50 85
0 3243 82 15 508 1855 50 86
1 3243 82 15 508 1855 50 87
0 3244 82 23 305 1852 50 88
1 3244 82 23 305 1852 50 89
0 3245 82 24 323 1854 50 90
1 3245 82 24 323 1854 50 91
0 3246 82 8 274 1421 50 92
1 3246 82 8 274 1421 50 93
0 3247 82 20 272 1422 50 94
1 3247 82 20 272 1422 50 95
0 3248 120 21 292 1425 50 96
1 3248 120 21 292 1425 50 97
0 3249 120 16 330 1424 50 98
1 3249 120 16 330 1424 50 99
0 3250 120 30 151 1428 50 100
1 3250 120 30 151 1428 50 101
0 3251 120 17 312 1423 50 102
1 3251 120 17 312 1423 50 103
0 3252 120 27 142 1427 50 104
1 3252 120 27 142 1427 50 105
0 3253 120 32 148 1426 50 106
1 3253 120 32 148 1426 50 107
0 3254 120 14 325 1430 50 108
1 3254 120 14 325 1430 50 109
0 3255 120 26 308 1429 50 110
1 3255 120 26 308 1429 50 111
0 3256 119 22 328 830 50 112
1 3256 119 22 328 830 50 113
0 3257 119 21 340 1625 50 114
1 3257 119 21 340 1625 50 115
0 3258 119 32 319 825 50 116
1 3258 119 32 319 825 50 117
0 3259 119 7 285 824 50 118
1 3259 119 7 285 824 50 119
0 3260 119 17 321 823 50 120
1 3260 119 17 321 823 50 121
0 3261 119 24 303 828 50 122
1 3261 119 24 303 828 50 123
0 3262 119 27 200 827 50 124
1 3262 119 27 200 827 50 125
0 3263 119 26 339 826 50 126
1 3263 119 26 339 826 50 127
0 3264 118 16 259 829 51 0
1 3264 118 16 259 829 51 1
0 3265 118 20 543 822 51 2
1 3265 118 20 543 822 51 3
0 3266 118 30 335 1040 51 4
1 3266 118 30 335 1040 51 5
0 3267 118 8 300 1039 51 6
1 3267 118 8 300 1039 51 7
0 3268 118 17 349 1038 51 8
1 3268 118 17 349 1038 51 9
0 3269 118 4 188 1037 51 10
1 3269 118 4 188 1037 51 11
0 3270 118 27 311 1036 51 12
1 3270 118 27 311 1036 51 13
0 3271 118 11 428 1035 51 14
1 3271 118 11 428 1035 51 15
0 3272 117 14 75 1034 51 16
1 3272 117 14 75 1034 51 17
0 3273 117 20 45 2649 51 18
1 3273 117 20 45 2649 51 19
0 3274 117 11 17 1033 51 20
1 3274 117 11 17 1033 51 21
0 3275 117 26 37 1032 51 22
1 3275 117 26 37 1032 51 23
0 3276 117 8 10 2170 51 24
1 3276 117 8 10 2170 51 25
0 3277 122 6 257 1213 51 26
1 3277 122 6 257 1213 51 27
0 3278 122 28 258 3999 51 28
1 3278 122 28 258 3999 51 29
0 3279 122 10 254 1214 51 30
1 3279 122 10 254 1214 51 31
0 3280 122 21 337 3997 51 32
1 3280 122 21 337 3997 51 33
0 3281 122 13 535 3996 51 34
1 3281 122 13 535 3996 51 35
0 3282 121 22 536 3995 51 36
1 3282 121 22 536 3995 51 37
0 3283 121 5 227 3994 51 38
1 3283 121 5 227 3994 51 39
0 3284 121 24 338 3993 51 40
1 3284 121 24 338 3993 51 41
0 3285 121 19 514 3992 51 42
1 3285 121 19 514 3992 51 43
0 3286 121 23 267 1215 51 44
1 3286 121 23 267 1215 51 45
0 3287 121 21 548 4170 51 46
1 3287 121 21 548 4170 51 47
0 3288 121 3 547 4169 51 48
1 3288 121 3 547 4169 51 49
0 3289 121 29 529 4166 51 50
1 3289 121 29 529 4166 51 51
0 3290 121 10 550 1176 51 52
1 3290 121 10 550 1176 51 53
0 3291 121 9 450 4168 51 54
1 3291 121 9 450 4168 51 55
0 3292 121 4 389 4165 51 56
1 3292 121 4 389 4165 51 57
0 3293 92 13 630 4164 51 58
1 3293 92 13 630 4164 51 59
0 3294 92 3 15 1177 51 60
1 3294 92 3 15 1177 51 61
0 3295 92 16 21 4162 51 62
1 3295 92 16 21 4162 51 63
0 3296 92 17 606 1179 51 64
1 3296 92 17 606 1179 51 65
0 3297 92 8 26 2291 51 66
1 3297 92 8 26 2291 51 67
0 3298 92 6 73 2293 51 68
1 3298 92 6 73 2293 51 69
0 3299 92 1 34 584 51 70
1 3299 92 1 34 584 51 71
0 3300 92 2 643 2294 51 72
1 3300 92 2 643 2294 51 73
0 3301 91 26 608 2295 51 74
1 3301 91 26 608 2295 51 75
0 3302 91 10 35 586 51 76
1 3302 91 10 35 586 51 77
0 3303 91 22 33 2297 51 78
1 3303 91 22 33 2297 51 79
0 3304 91 23 603 585 51 80
1 3304 91 23 603 585 51 81
0 3305 91 28 648 587 51 82
1 3305 91 28 648 587 51 83
0 3306 91 29 636 2300 51 84
1 3306 91 29 636 2300 51 85
0 3307 91 9 617 381 51 86
1 3307 91 9 617 381 51 87
0 3308 91 4 109 382 51 88
1 3308 91 4 109 382 51 89
0 3309 90 10 573 384 51 90
1 3309 90 10 573 384 51 91
0 3310 90 7 646 383 51 92
1 3310 90 7 646 383 51 93
0 3311 90 20 560 347 51 94
1 3311 90 20 560 347 51 95
0 3312 90 4 564 386 51 96
1 3312 90 4 564 386 51 97
0 3313 90 17 565 388 51 98
1 3313 90 17 565 388 51 99
0 3314 90 32 613 2431 51 100
1 3314 90 32 613 2431 51 101
0 3315 90 1 586 345 51 102
1 3315 90 1 586 345 51 103
0 3316 90 19 645 343 51 104
1 3316 90 19 645 343 51 105
0 3317 89 14 763 341 51 106
1 3317 89 14 763 341 51 107
0 3318 89 26 498 2509 51 108
1 3318 89 26 498 2509 51 109
0 3319 89 29 597 3179 51 110
1 3319 89 29 597 3179 51 111
0 3320 89 22 592 3178 51 112
1 3320 89 22 592 3178 51 113
0 3321 89 13 395 3177 51 114
1 3321 89 13 395 3177 51 115
0 3322 89 18 769 3176 51 116
1 3322 89 18 769 3176 51 117
0 3323 89 21 671 3171 51 118
1 3323 89 21 671 3171 51 119
0 3324 89 9 768 3174 51 120
1 3324 89 9 768 3174 51 121
0 3325 88 5 493 3173 51 122
1 3325 88 5 493 3173 51 123
0 3326 88 26 755 3118 51 124
1 3326 88 26 755 3118 51 125
0 3327 88 9 243 3119 51 126
1 3327 88 9 243 3119 51 127
0 3328 88 15 398 362 52 0
1 3328 88 15 398 362 52 1
0 3329 88 22 622 1672 52 2
1 3329 88 22 622 1672 52 3
0 3330 88 23 494 365 52 4
1 3330 88 23 494 365 52 5
0 3331 88 20 568 364 52 6
1 3331 88 20 568 364 52 7
0 3332 88 3 668 363 52 8
1 3332 88 3 668 363 52 9
0 3333 88 24 765 1674 52 10
1 3333 88 24 765 1674 52 11
0 3334 88 14 427 367 52 12
1 3334 88 14 427 367 52 13
0 3335 88 19 762 366 52 14
1 3335 88 19 762 366 52 15
0 3336 88 16 589 370 52 16
1 3336 88 16 589 370 52 17
0 3337 125 2 581 369 52 18
1 3337 125 2 581 369 52 19
0 3338 125 5 582 1502 52 20
1 3338 125 5 582 1502 52 21
0 3339 125 15 467 1501 52 22
1 3339 125 15 467 1501 52 23
0 3340 125 17 766 1505 52 24
1 3340 125 17 766 1505 52 25
0 3341 125 9 555 1504 52 26
1 3341 125 9 555 1504 52 27
0 3342 125 27 316 1503 52 28
1 3342 125 27 316 1503 52 29
0 3343 125 20 396 1508 52 30
1 3343 125 20 396 1508 52 31
0 3344 125 31 495 1507 52 32
1 3344 125 31 495 1507 52 33
0 3345 124 9 595 1506 52 34
1 3345 124 9 595 1506 52 35
0 3346 124 26 152 1510 52 36
1 3346 124 26 152 1510 52 37
0 3347 124 30 486 1509 52 38
1 3347 124 30 486 1509 52 39
0 3348 124 24 201 2995 52 40
1 3348 124 24 201 2995 52 41
0 3349 124 28 512 2665 52 42
1 3349 124 28 512 2665 52 43
0 3350 124 11 190 2996 52 44
1 3350 124 11 190 2996 52 45
0 3351 124 6 186 2994 52 46
1 3351 124 6 186 2994 52 47
0 3352 124 3 341 3215 52 48
1 3352 124 3 341 3215 52 49
0 3353 123 15 265 2993 52 50
1 3353 123 15 265 2993 52 51
0 3354 123 30 266 2992 52 52
1 3354 123 30 266 2992 52 53
0 3355 123 20 533 3000 52 54
1 3355 123 20 533 3000 52 55
0 3356 123 18 268 2997 52 56
1 3356 123 18 268 2997 52 57
0 3357 123 19 218 2998 52 58
1 3357 123 19 218 2998 52 59
0 3358 123 14 185 3429 52 60
1 3358 123 14 185 3429 52 61
0 3359 123 12 538 3430 52 62
1 3359 123 12 538 3430 52 63
0 3360 123 16 262 3425 52 64
1 3360 123 16 262 3425 52 65
0 3361 122 30 528 3422 52 66
1 3361 122 30 528 3422 52 67
0 3362 122 22 278 3424 52 68
1 3362 122 22 278 3424 52 69
0 3363 122 3 253 3427 52 70
1 3363 122 3 253 3427 52 71
0 3364 122 11 208 2548 52 72
1 3364 122 11 208 2548 52 73
0 3365 122 31 252 2543 52 74
1 3365 122 31 252 2543 52 75
0 3366 122 7 196 2525 52 76
1 3366 122 7 196 2525 52 77
0 3367 122 4 215 2541 52 78
1 3367 122 4 215 2541 52 79
0 3368 122 25 210 2523 52 80
1 3368 122 25 210 2523 52 81
0 3369 122 23 524 2521 52 82
1 3369 122 23 524 2521 52 83
0 3370 121 30 309 2527 52 84
1 3370 121 30 309 2527 52 85
0 3371 121 13 502 2526 52 86
1 3371 121 13 502 2526 52 87
0 3372 121 28 503 2530 52 88
1 3372 121 28 503 2530 52 89
0 3373 121 14 526 2529 52 90
1 3373 121 14 526 2529 52 91
0 3374 121 16 537 1471 52 92
1 3374 121 16 537 1471 52 93
0 3375 121 11 515 1472 52 94
1 3375 121 11 515 1472 52 95
0 3376 121 32 199 1473 52 96
1 3376 121 32 199 1473 52 97
0 3377 121 12 540 1474 52 98
1 3377 121 12 540 1474 52 99
0 3378 121 6 505 1475 52 100
1 3378 121 6 505 1475 52 101
0 3379 92 15 138 1476 52 102
1 3379 92 15 138 1476 52 103
0 3380 92 10 49 1477 52 104
1 3380 92 10 49 1477 52 105
0 3381 92 28 76 1478 52 106
1 3381 92 28 76 1478 52 107
0 3382 92 23 619 1484 52 108
1 3382 92 23 619 1484 52 109
0 3383 92 20 612 1480 52 110
1 3383 92 20 612 1480 52 111
0 3384 92 29 602 431 52 112
1 3384 92 29 602 431 52 113
0 3385 92 30 601 432 52 114
1 3385 92 30 601 432 52 115
0 3386 92 12 40 1083 52 116
1 3386 92 12 40 1083 52 117
0 3387 91 2 618 435 52 118
1 3387 91 2 618 435 52 119
0 3388 91 8 625 434 52 120
1 3388 91 8 625 434 52 121
0 3389 91 1 632 438 52 122
1 3389 91 1 632 438 52 123
0 3390 91 7 25 437 52 124
1 3390 91 7 25 437 52 125
0 3391 91 14 655 436 52 126
1 3391 91 14 655 436 52 127
0 3392 91 16 640 439 53 0
1 3392 91 16 640 439 53 1
0 3393 91 20 641 440 53 2
1 3393 91 20 641 440 53 3
0 3394 91 21 650 4182 53 4
1 3394 91 21 650 4182 53 5
0 3395 90 21 559 4979 53 6
1 3395 90 21 559 4979 53 7
0 3396 90 22 561 4976 53 8
1 3396 90 22 561 4976 53 9
0 3397 90 11 637 4186 53 10
1 3397 90 11 637 4186 53 11
0 3398 90 15 634 4187 53 12
1 3398 90 15 634 4187 53 13
0 3399 90 30 577 4181 53 14
1 3399 90 30 577 4181 53 15
0 3400 90 31 3 4978 53 16
1 3400 90 31 3 4978 53 17
0 3401 90 23 571 4974 53 18
1 3401 90 23 571 4974 53 19
0 3402 90 27 5 4971 53 20
1 3402 90 27 5 4971 53 21
0 3403 89 13 623 38 53 22
1 3403 89 13 623 38 53 23
0 3404 89 17 607 2830 53 24
1 3404 89 17 607 2830 53 25
0 3405 89 6 626 87 53 26
1 3405 89 6 626 87 53 27
0 3406 89 25 193 33 53 28
1 3406 89 25 193 33 53 29
0 3407 89 20 47 32 53 30
1 3407 89 20 47 32 53 31
0 3408 89 27 583 37 53 32
1 3408 89 27 583 37 53 33
0 3409 89 7 567 88 53 34
1 3409 89 7 567 88 53 35
0 3410 89 5 358 89 53 36
1 3410 89 5 358 89 53 37
0 3411 88 27 359 83 53 38
1 3411 88 27 359 83 53 39
0 3412 88 30 584 36 53 40
1 3412 88 30 584 36 53 41
0 3413 88 25 431 138 53 42
1 3413 88 25 431 138 53 43
0 3414 88 10 664 1547 53 44
1 3414 88 10 664 1547 53 45
0 3415 88 14 759 1548 53 46
1 3415 88 14 759 1548 53 47
0 3416 88 12 754 1545 53 48
1 3416 88 12 754 1545 53 49
0 3417 88 1 761 1543 53 50
1 3417 88 1 761 1543 53 51
0 3418 88 6 488 1549 53 52
1 3418 88 6 488 1549 53 53
0 3419 88 18 756 1696 53 54
1 3419 88 18 756 1696 53 55
0 3420 125 19 596 1541 53 56
1 3420 125 19 596 1541 53 57
0 3421 125 21 576 1546 53 58
1 3421 125 21 576 1546 53 59
0 3422 125 11 574 1544 53 60
1 3422 125 11 574 1544 53 61
0 3423 125 1 575 1550 53 62
1 3423 125 1 575 1550 53 63
0 3424 125 7 562 1042 53 64
1 3424 125 7 562 1042 53 65
0 3425 125 16 482 1049 53 66
1 3425 125 16 482 1049 53 67
0 3426 125 22 500 1050 53 68
1 3426 125 22 500 1050 53 69
0 3427 125 13 593 1048 53 70
1 3427 125 13 593 1048 53 71
0 3428 124 2 598 1047 53 72
1 3428 124 2 598 1047 53 73
0 3429 124 19 369 1044 53 74
1 3429 124 19 369 1044 53 75
0 3430 124 18 660 1448 53 76
1 3430 124 18 660 1448 53 77
0 3431 124 20 599 1046 53 78
1 3431 124 20 599 1046 53 79
0 3432 124 29 492 1447 53 80
1 3432 124 29 492 1447 53 81
0 3433 124 31 249 1041 53 82
1 3433 124 31 249 1041 53 83
0 3434 124 15 572 1008 53 84
1 3434 124 15 572 1008 53 85
0 3435 124 27 499 1009 53 86
1 3435 124 27 499 1009 53 87
0 3436 123 7 216 1129 53 88
1 3436 123 7 216 1129 53 89
0 3437 123 11 393 831 53 90
1 3437 123 11 393 831 53 91
0 3438 123 10 669 2198 53 92
1 3438 123 10 669 2198 53 93
0 3439 123 3 399 2193 53 94
1 3439 123 3 399 2193 53 95
0 3440 123 25 391 2197 53 96
1 3440 123 25 391 2197 53 97
0 3441 123 31 522 2195 53 98
1 3441 123 31 522 2195 53 99
0 3442 123 29 223 2196 53 100
1 3442 123 29 223 2196 53 101
0 3443 123 21 539 2824 53 102
1 3443 123 21 539 2824 53 103
0 3444 122 24 518 2821 53 104
1 3444 122 24 518 2821 53 105
0 3445 122 16 490 2192 53 106
1 3445 122 16 490 2192 53 107
0 3446 122 18 251 209 53 108
1 3446 122 18 251 209 53 109
0 3447 122 26 336 210 53 110
1 3447 122 26 336 210 53 111
0 3448 122 15 347 206 53 112
1 3448 122 15 347 206 53 113
0 3449 122 12 345 207 53 114
1 3449 122 12 345 207 53 115
0 3450 122 29 504 201 53 116
1 3450 122 29 504 201 53 117
0 3451 122 19 346 55 53 118
1 3451 122 19 346 55 53 119
0 3452 122 14 189 203 53 120
1 3452 122 14 189 203 53 121
0 3453 122 2 187 204 53 122
1 3453 122 2 187 204 53 123
0 3454 121 8 507 78 53 124
1 3454 121 8 507 78 53 125
0 3455 121 2 509 205 53 126
1 3455 121 2 509 205 53 127
0 3456 121 7 510 190 54 0
1 3456 121 7 510 190 54 1
0 3457 121 15 487 60 54 2
1 3457 121 15 487 60 54 3
0 3458 121 1 523 187 54 4
1 3458 121 1 523 187 54 5
0 3459 121 18 525 188 54 6
1 3459 121 18 525 188 54 7
0 3460 121 25 532 183 54 8
1 3460 121 25 532 183 54 9
0 3461 92 31 80 184 54 10
1 3461 92 31 80 184 54 11
0 3462 92 25 43 185 54 12
1 3462 92 25 43 185 54 13
0 3463 92 5 116 181 54 14
1 3463 92 5 116 181 54 15
0 3464 92 4 128 182 54 16
1 3464 92 4 128 182 54 17
0 3465 92 7 20 4831 54 18
1 3465 92 7 20 4831 54 19
0 3466 92 14 6 39 54 20
1 3466 92 14 6 39 54 21
0 3467 92 9 98 2909 54 22
1 3467 92 9 98 2909 54 23
0 3468 92 11 83 2903 54 24
1 3468 92 11 83 2903 54 25
0 3469 91 15 631 2906 54 26
1 3469 91 15 631 2906 54 27
0 3470 91 12 44 2902 54 28
1 3470 91 12 44 2902 54 29
0 3471 91 6 8 2901 54 30
1 3471 91 6 8 2901 54 31
0 3472 91 5 569 2907 54 32
1 3472 91 5 569 2907 54 33
0 3473 91 3 27 2908 54 34
1 3473 91 3 27 2908 54 35
0 3474 91 30 31 2910 54 36
1 3474 91 30 31 2910 54 37
0 3475 91 32 621 2905 54 38
1 3475 91 32 621 2905 54 39
0 3476 91 24 624 1399 54 40
1 3476 91 24 624 1399 54 41
0 3477 90 9 614 1391 54 42
1 3477 90 9 614 1391 54 43
0 3478 90 6 481 1443 54 44
1 3478 90 6 481 1443 54 45
0 3479 90 16 556 1392 54 46
1 3479 90 16 556 1392 54 47
0 3480 90 8 558 1396 54 48
1 3480 90 8 558 1396 54 49
0 3481 90 29 649 1393 54 50
1 3481 90 29 649 1393 54 51
0 3482 90 24 557 1400 54 52
1 3482 90 24 557 1400 54 53
0 3483 90 12 579 1394 54 54
1 3483 90 12 579 1394 54 55
0 3484 90 25 570 1395 54 56
1 3484 90 25 570 1395 54 57
0 3485 89 32 644 1398 54 58
1 3485 89 32 644 1398 54 59
0 3486 89 19 29 222 54 60
1 3486 89 19 29 222 54 61
0 3487 89 2 563 221 54 62
1 3487 89 2 563 221 54 63
0 3488 89 1 14 224 54 64
1 3488 89 1 14 224 54 65
0 3489 89 23 16 223 54 66
1 3489 89 23 16 223 54 67
0 3490 89 28 616 66 54 68
1 3490 89 28 616 66 54 69
0 3491 89 10 611 225 54 70
1 3491 89 10 611 225 54 71
0 3492 89 8 647 226 54 72
1 3492 89 8 647 226 54 73
0 3493 88 7 667 227 54 74
1 3493 88 7 667 227 54 75
0 3494 88 13 753 228 54 76
1 3494 88 13 753 228 54 77
0 3495 88 17 136 229 54 78
1 3495 88 17 136 229 54 79
0 3496 88 32 247 4371 54 80
1 3496 88 32 247 4371 54 81
0 3497 88 21 552 4372 54 82
1 3497 88 21 552 4372 54 83
0 3498 88 11 752 4379 54 84
1 3498 88 11 752 4379 54 85
0 3499 88 28 352 1829 54 86
1 3499 88 28 352 1829 54 87
0 3500 125 18 767 4380 54 88
1 3500 125 18 767 4380 54 89
0 3501 125 23 661 4377 54 90
1 3501 125 23 661 4377 54 91
0 3502 125 32 585 4376 54 92
1 3502 125 32 585 4376 54 93
0 3503 125 8 566 4272 54 94
1 3503 125 8 566 4272 54 95
0 3504 125 28 426 4273 54 96
1 3504 125 28 426 4273 54 97
0 3505 125 25 580 4276 54 98
1 3505 125 25 580 4276 54 99
0 3506 125 12 470 770 54 100
1 3506 125 12 470 770 54 101
0 3507 125 4 590 966 54 102
1 3507 125 4 590 966 54 103
0 3508 124 13 663 967 54 104
1 3508 124 13 663 967 54 105
0 3509 124 7 496 963 54 106
1 3509 124 7 496 963 54 107
0 3510 124 14 397 768 54 108
1 3510 124 14 397 768 54 109
0 3511 124 23 194 765 54 110
1 3511 124 23 194 765 54 111
0 3512 124 16 670 764 54 112
1 3512 124 16 670 764 54 113
0 3513 124 1 483 763 54 114
1 3513 124 1 483 763 54 115
0 3514 124 22 447 762 54 116
1 3514 124 22 447 762 54 117
0 3515 124 5 591 761 54 118
1 3515 124 5 591 761 54 119
0 3516 123 23 219 3562 54 120
1 3516 123 23 219 3562 54 121
0 3517 123 27 527 3561 54 122
1 3517 123 27 527 3561 54 123
0 3518 123 22 513 3565 54 124
1 3518 123 22 513 3565 54 125
0 3519 123 28 666 3564 54 126
1 3519 123 28 666 3564 54 127
0 3520 123 1 511 3563 55 0
1 3520 123 1 511 3563 55 1
0 3521 123 8 214 3566 55 2
1 3521 123 8 214 3566 55 3
0 3522 123 4 534 3567 55 4
1 3522 123 4 534 3567 55 5
0 3523 123 2 520 1007 55 6
1 3523 123 2 520 1007 55 7
0 3524 123 32 226 735 55 8
1 3524 123 32 226 735 55 9
0 3525 122 27 519 736 55 10
1 3525 122 27 519 736 55 11
0 3526 122 8 517 737 55 12
1 3526 122 8 517 737 55 13
0 3527 122 32 521 731 55 14
1 3527 122 32 521 731 55 15
0 3528 122 9 269 739 55 16
1 3528 122 9 269 739 55 17
0 3529 122 20 541 740 55 18
1 3529 122 20 541 740 55 19
0 3530 122 5 261 421 55 20
1 3530 122 5 261 421 55 21
0 3531 122 17 516 422 55 22
1 3531 122 17 516 422 55 23
0 3532 122 1 348 423 55 24
1 3532 122 1 348 423 55 25
0 3533 121 27 469 424 55 26
1 3533 121 27 469 424 55 27
0 3534 121 26 206 1311 55 28
1 3534 121 26 206 1311 55 29
0 3535 121 17 342 1312 55 30
1 3535 121 17 342 1312 55 31
0 3536 121 20 256 1320 55 32
1 3536 121 20 256 1320 55 33
0 3537 121 31 506 1314 55 34
1 3537 121 31 506 1314 55 35
0 3538 92 18 1 1315 55 36
1 3538 92 18 1 1315 55 37
0 3539 92 24 54 457 55 38
1 3539 92 24 54 457 55 39
0 3540 92 22 131 1317 55 40
1 3540 92 22 131 1317 55 41
0 3541 92 26 135 1319 55 42
1 3541 92 26 135 1319 55 43
0 3542 92 32 167 458 55 44
1 3542 92 32 167 458 55 45
0 3543 92 19 163 1316 55 46
1 3543 92 19 163 1316 55 47
0 3544 92 21 79 1130 55 48
1 3544 92 21 79 1130 55 49
0 3545 92 27 58 1121 55 50
1 3545 92 27 58 1121 55 51
0 3546 91 17 107 1127 55 52
1 3546 91 17 107 1127 55 53
0 3547 91 13 22 1126 55 54
1 3547 91 13 22 1126 55 55
0 3548 91 18 36 1123 55 56
1 3548 91 18 36 1123 55 57
0 3549 91 19 610 1124 55 58
1 3549 91 19 610 1124 55 59
0 3550 91 27 639 1125 55 60
1 3550 91 27 639 1125 55 61
0 3551 91 31 32 1572 55 62
1 3551 91 31 32 1572 55 63
0 3552 91 25 605 1574 55 64
1 3552 91 25 605 1574 55 65
0 3553 91 11 629 160 55 66
1 3553 91 11 629 160 55 67
0 3554 90 13 578 445 55 68
1 3554 90 13 578 445 55 69
0 3555 90 26 609 446 55 70
1 3555 90 26 609 446 55 71
0 3556 90 3 554 447 55 72
1 3556 90 3 554 447 55 73
0 3557 90 14 642 1695 55 74
1 3557 90 14 642 1695 55 75
0 3558 90 18 633 449 55 76
1 3558 90 18 633 449 55 77
0 3559 90 5 628 450 55 78
1 3559 90 5 628 450 55 79
0 3560 90 28 553 779 55 80
1 3560 90 28 553 779 55 81
0 3561 90 2 638 1072 55 82
1 3561 90 2 638 1072 55 83
0 3562 89 11 24 776 55 84
1 3562 89 11 24 776 55 85
0 3563 89 12 615 733 55 86
1 3563 89 12 615 733 55 87
0 3564 89 24 30 734 55 88
1 3564 89 24 30 734 55 89
0 3565 89 4 635 3480 55 90
1 3565 89 4 635 3480 55 91
0 3566 89 15 46 3629 55 92
1 3566 89 15 46 3629 55 93
0 3567 89 30 7 1270 55 94
1 3567 89 30 7 1270 55 95
0 3568 89 31 4 1269 55 96
1 3568 89 31 4 1269 55 97
0 3569 89 16 52 1268 55 98
1 3569 89 16 52 1268 55 99
0 3570 88 8 496 1267 55 100
1 3570 88 8 496 1267 55 101
0 3571 88 29 665 1266 55 102
1 3571 88 29 665 1266 55 103
0 3572 88 31 764 1263 55 104
1 3572 88 31 764 1263 55 105
0 3573 88 2 489 1264 55 106
1 3573 88 2 489 1264 55 107
0 3574 125 29 771 1265 55 108
1 3574 125 29 771 1265 55 109
0 3575 125 3 551 3381 55 110
1 3575 125 3 551 3381 55 111
0 3576 125 30 757 3732 55 112
1 3576 125 30 757 3732 55 113
0 3577 125 10 588 3383 55 114
1 3577 125 10 588 3383 55 115
0 3578 125 14 758 3385 55 116
1 3578 125 14 758 3385 55 117
0 3579 125 24 760 3740 55 118
1 3579 125 24 760 3740 55 119
0 3580 125 26 587 3386 55 120
1 3580 125 26 587 3386 55 121
0 3581 125 6 362 3387 55 122
1 3581 125 6 362 3387 55 123
0 3582 124 4 429 3388 55 124
1 3582 124 4 429 3388 55 125
0 3583 124 10 662 3389 55 126
1 3583 124 10 662 3389 55 127
0 3584 124 25 627 3734 56 0
1 3584 124 25 627 3734 56 1
0 3585 124 8 600 2650 56 2
1 3585 124 8 600 2650 56 3
0 3586 124 12 461 3897 56 4
1 3586 124 12 461 3897 56 5
0 3587 124 17 497 4926 56 6
1 3587 124 17 497 4926 56 7
0 3588 124 21 370 3892 56 8
1 3588 124 21 370 3892 56 9
0 3589 124 32 468 3900 56 10
1 3589 124 32 468 3900 56 11
0 3590 123 9 275 4924 56 12
1 3590 123 9 275 4924 56 13
0 3591 123 6 531 4922 56 14
1 3591 123 6 531 4922 56 15
0 3592 123 5 542 4925 56 16
1 3592 123 5 542 4925 56 17
0 3593 123 13 530 4921 56 18
