X Y Interpolated_Values
3.400000000000000000e+02 3.600000000000000000e+01 9.961930650561160450e-01
3.600000000000000000e+02 3.600000000000000000e+01 9.961413950354827129e-01
3.800000000000000000e+02 3.600000000000000000e+01 9.955001356830825987e-01
4.000000000000000000e+02 3.600000000000000000e+01 9.943677715140669671e-01
4.200000000000000000e+02 3.600000000000000000e+01 9.941596719199992105e-01
4.400000000000000000e+02 3.600000000000000000e+01 9.929045694641215336e-01
4.600000000000000000e+02 3.600000000000000000e+01 9.923594365384977856e-01
4.800000000000000000e+02 3.600000000000000000e+01 9.913057093332283687e-01
5.000000000000000000e+02 3.600000000000000000e+01 9.912697561056111883e-01
5.200000000000000000e+02 3.600000000000000000e+01 9.925007240052281521e-01
5.400000000000000000e+02 3.600000000000000000e+01 9.956059784316768635e-01
5.600000000000000000e+02 3.600000000000000000e+01 9.994260753403615416e-01
5.800000000000000000e+02 3.600000000000000000e+01 9.994510503651029554e-01
6.000000000000000000e+02 3.600000000000000000e+01 9.991991357433851473e-01
6.200000000000000000e+02 3.600000000000000000e+01 1.000869606224766839e+00
6.400000000000000000e+02 3.600000000000000000e+01 9.998543095220684407e-01
6.600000000000000000e+02 3.600000000000000000e+01 9.982268664975649797e-01
6.800000000000000000e+02 3.600000000000000000e+01 9.996039246415673318e-01
7.000000000000000000e+02 3.600000000000000000e+01 1.000649011827360990e+00
7.200000000000000000e+02 3.600000000000000000e+01 9.981146348138049129e-01
7.400000000000000000e+02 3.600000000000000000e+01 9.958745597158936702e-01
7.600000000000000000e+02 3.600000000000000000e+01 9.949727572580625568e-01
7.800000000000000000e+02 3.600000000000000000e+01 9.975392761229679994e-01
8.000000000000000000e+02 3.600000000000000000e+01 9.908450277032365694e-01
8.200000000000000000e+02 3.600000000000000000e+01 9.831896737610662518e-01
8.400000000000000000e+02 3.600000000000000000e+01 9.598634045031667616e-01
8.600000000000000000e+02 3.600000000000000000e+01 9.287591007138578103e-01
0.000000000000000000e+00 4.200000000000000000e+01 1.000199597611046709e+00
2.000000000000000000e+01 4.200000000000000000e+01 1.000193620980353248e+00
4.000000000000000000e+01 4.200000000000000000e+01 1.000187183226574961e+00
6.000000000000000000e+01 4.200000000000000000e+01 1.000373486388439037e+00
8.000000000000000000e+01 4.200000000000000000e+01 1.000482962457742930e+00
1.000000000000000000e+02 4.200000000000000000e+01 1.000458448711920578e+00
1.200000000000000000e+02 4.200000000000000000e+01 1.001199567757566911e+00
1.400000000000000000e+02 4.200000000000000000e+01 1.002260463181015249e+00
1.600000000000000000e+02 4.200000000000000000e+01 1.002554711161239398e+00
1.800000000000000000e+02 4.200000000000000000e+01 9.992960245839667133e-01
2.000000000000000000e+02 4.200000000000000000e+01 9.990951107193295488e-01
2.200000000000000000e+02 4.200000000000000000e+01 9.998657862000501773e-01
2.400000000000000000e+02 4.200000000000000000e+01 9.997774948964146535e-01
2.600000000000000000e+02 4.200000000000000000e+01 9.986429222679854556e-01
2.800000000000000000e+02 4.200000000000000000e+01 9.976765409405840002e-01
3.000000000000000000e+02 4.200000000000000000e+01 9.980398052334389369e-01
3.200000000000000000e+02 4.200000000000000000e+01 9.978585146714351595e-01
