channelID,x,y,z,label
1905,-2212.2,-1658.26,-7757.14,182
1906,-2265.94,-1657.1,-7735.27,182
1907,-2263.15,-1644.9,-7757.14,182
1908,-2316.85,-1647.19,-7735.27,183
1909,-2314.86,-1634.83,-7757.14,183
1910,-2368.3,-1640.55,-7735.27,183
1911,-2367.1,-1628.09,-7757.14,183
1912,-2420.06,-1637.23,-7735.27,183
1913,-2419.66,-1624.72,-7757.14,183
1914,-2471.94,-1637.23,-7735.27,184
1915,-2472.34,-1624.72,-7757.14,184
1916,-2523.7,-1640.55,-7735.27,184
1917,-2524.9,-1628.09,-7757.14,184
1918,-2575.15,-1647.19,-7735.27,184
1919,-2577.14,-1634.83,-7757.14,184
1920,-2626.06,-1657.1,-7735.27,185
1921,-2628.84,-1644.9,-7757.14,185
1922,-2676.24,-1670.26,-7735.27,185
1923,-2679.8,-1658.26,-7757.14,185
1924,-2725.46,-1686.6,-7735.27,185
1925,-2729.79,-1674.86,-7757.14,185
1926,-2773.55,-1706.07,-7735.27,186
1927,-2778.62,-1694.63,-7757.14,186
1928,-2820.28,-1728.58,-7735.27,186
1929,-2826.07,-1717.48,-7757.14,186
1930,-2865.47,-1754.03,-7735.27,186
1931,-2871.96,-1743.32,-7757.14,186
1932,-2908.95,-1782.33,-7735.27,187
1933,-2916.11,-1772.06,-7757.14,187
1934,-2950.52,-1813.35,-7735.27,187
1935,-2958.32,-1803.56,-7757.14,187
1936,-2990.02,-1846.98,-7735.27,187
1937,-2998.43,-1837.71,-7757.14,187
1938,-3027.28,-1883.06,-7735.27,188
1939,-3036.27,-1874.35,-7757.14,220
1940,-3062.15,-1921.46,-7735.27,188
1941,-3071.68,-1913.35,-7757.14,188
1942,-3094.49,-1962.01,-7735.27,188
1943,-3104.52,-1954.53,-7757.14,188
1944,-3124.17,-2004.56,-7735.27,189
1945,-3134.66,-1997.74,-7757.14,221
1946,-3151.06,-2048.91,-7735.27,189
1947,-3161.96,-2042.77,-7757.14,189
1948,-3175.05,-2094.91,-7735.27,189
1949,-3186.33,-2089.48,-7757.14,189
1950,-3196.05,-2142.34,-7735.27,158
1951,-3207.65,-2137.64,-7757.14,222
1952,-3213.97,-2191.02,-7735.27,190
1953,-3225.84,-2187.08,-7757.14,190
1954,-3228.72,-2240.74,-7735.27,190
1955,-3240.83,-2237.57,-7757.14,190
1956,-3240.27,-2291.32,-7735.27,159
1957,-3252.55,-2288.93,-7757.14,223
1958,-3248.54,-2342.52,-7735.27,191
1959,-3260.96,-2340.92,-7757.14,191
1960,-3253.53,-2394.16,-7735.27,191
1961,-3266.01,-2393.36,-7757.14,191
1962,-3255.19,-2446.0,-7735.27,160
1963,-3267.7,-2446.0,-7757.14,224
1964,-3253.53,-2497.84,-7735.27,192
1965,-3266.01,-2498.64,-7757.14,192
1966,-3248.54,-2549.48,-7735.27,192
1967,-3260.96,-2551.08,-7757.14,192
1968,-3240.27,-2600.68,-7735.27,161
1969,-3252.55,-2603.07,-7757.14,225
1970,-3228.72,-2651.26,-7735.27,193
1971,-3240.83,-2654.43,-7757.14,193
1972,-3213.97,-2700.98,-7735.27,193
1973,-3225.84,-2704.92,-7757.14,193
1974,-3196.05,-2749.66,-7735.27,162
1975,-3207.65,-2754.36,-7757.14,226
1976,-3175.05,-2797.09,-7735.27,194
1977,-3186.33,-2802.52,-7757.14,194
1978,-3151.06,-2843.09,-7735.27,194
1979,-3161.96,-2849.23,-7757.14,194
1980,-3124.17,-2887.44,-7735.27,194
1981,-3134.66,-2894.26,-7757.14,227
1982,-3094.49,-2929.99,-7735.27,195
1983,-3104.52,-2937.47,-7757.14,195
1984,-3062.15,-2970.54,-7735.27,195
1985,-3071.68,-2978.65,-7757.14,195
1986,-3027.28,-3008.94,-7735.27,195
1987,-3036.27,-3017.65,-7757.14,228
1988,-2990.02,-3045.02,-7735.27,196
1989,-2998.43,-3054.29,-7757.14,196
1990,-2950.52,-3078.65,-7735.27,196
1991,-2958.32,-3088.44,-7757.14,196
1992,-2908.95,-3109.67,-7735.27,196
1993,-2916.11,-3119.94,-7757.14,196
1994,-2865.47,-3137.97,-7735.27,197
1995,-2871.96,-3148.68,-7757.14,197
1996,-2820.28,-3163.42,-7735.27,197
1997,-2826.07,-3174.52,-7757.14,197
1998,-2773.55,-3185.93,-7735.27,197
1999,-2778.62,-3197.37,-7757.14,197
2000,-2725.46,-3205.4,-7735.27,198
2001,-2729.79,-3217.14,-7757.14,198
2002,-2676.24,-3221.74,-7735.27,198
2003,-2679.8,-3233.74,-7757.14,198
2004,-2626.06,-3234.9,-7735.27,198
2005,-2628.84,-3247.1,-7757.14,198
2006,-2575.15,-3244.81,-7735.27,199
2007,-2577.15,-3257.17,-7757.14,199
2008,-2523.7,-3251.45,-7735.27,199
2009,-2524.9,-3263.91,-7757.14,199
2010,-2471.94,-3254.77,-7735.27,199
2011,-2472.34,-3267.28,-7757.14,199
2012,-2420.06,-3254.77,-7735.27,200
2013,-2419.66,-3267.28,-7757.14,200
2014,-2368.3,-3251.45,-7735.27,200
2015,-2367.1,-3263.91,-7757.14,200
2016,-2316.85,-3244.81,-7735.27,200
2017,-2314.85,-3257.17,-7757.14,200
2018,-2265.94,-3234.9,-7735.27,201
2019,-2263.16,-3247.1,-7757.14,201
2020,-2215.76,-3221.74,-7735.27,201
2021,-2212.2,-3233.74,-7757.14,201
2022,-2166.54,-3205.4,-7735.27,201
2023,-2162.21,-3217.14,-7757.14,201
2024,-2118.45,-3185.93,-7735.27,202
2025,-2113.38,-3197.37,-7757.14,202
2026,-2071.72,-3163.42,-7735.27,202
2027,-2065.93,-3174.52,-7757.14,202
2028,-2026.53,-3137.97,-7735.27,202
2029,-2020.04,-3148.68,-7757.14,202
2030,-1983.05,-3109.67,-7735.27,203
2031,-1975.89,-3119.94,-7757.14,203
2032,-1941.48,-3078.65,-7735.27,203
2033,-1933.68,-3088.44,-7757.14,203
2034,-1901.98,-3045.02,-7735.27,203
2035,-1893.57,-3054.29,-7757.14,203
2036,-1864.72,-3008.94,-7735.27,204
2037,-1855.73,-3017.65,-7757.14,236
2038,-1829.85,-2970.54,-7735.27,204
2039,-1820.32,-2978.65,-7757.14,204
2040,-1797.51,-2929.99,-7735.27,204
2041,-1787.48,-2937.47,-7757.14,204
2042,-1767.83,-2887.44,-7735.27,205
2043,-1757.34,-2894.26,-7757.14,237
2044,-1740.94,-2843.09,-7735.27,205
2045,-1730.04,-2849.23,-7757.14,205
2046,-1716.95,-2797.09,-7735.27,205
2047,-1705.67,-2802.52,-7757.14,205
2048,-1695.95,-2749.66,-7735.27,174
2049,-1684.35,-2754.36,-7757.14,238
2050,-1678.03,-2700.98,-7735.27,206
2051,-1666.16,-2704.92,-7757.14,206
2052,-1663.28,-2651.26,-7735.27,206
2053,-1651.17,-2654.43,-7757.14,206
2054,-1651.73,-2600.68,-7735.27,175
2055,-1639.45,-2603.07,-7757.14,239
2056,-1643.46,-2549.48,-7735.27,207
2057,-1631.04,-2551.08,-7757.14,207
2058,-1638.47,-2497.84,-7735.27,207
2059,-1625.99,-2498.64,-7757.14,207
2060,-1611.87,-2446.0,-7780.31,208
2061,-1600.57,-2446.0,-7802.84,208
2062,-1613.48,-2394.14,-7780.31,176
2063,-1602.21,-2393.44,-7802.84,208
2064,-1618.32,-2342.49,-7780.31,176
2065,-1607.11,-2341.08,-7802.84,209
2066,-1626.36,-2291.23,-7780.31,209
2067,-1615.25,-2289.13,-7802.84,209
2068,-1637.56,-2240.57,-7780.31,177
2069,-1626.61,-2237.79,-7802.84,209
2070,-1651.9,-2190.71,-7780.31,177
2071,-1641.14,-2187.25,-7802.84,177
2072,-1669.31,-2141.83,-7780.31,210
2073,-1658.78,-2137.71,-7802.84,210
2074,-1689.72,-2094.13,-7780.31,210
2075,-1679.47,-2089.37,-7802.84,210
2076,-1713.06,-2047.8,-7780.31,178
2077,-1703.13,-2042.4,-7802.84,178
2078,-1739.23,-2003.0,-7780.31,211
2079,-1729.66,-1997.0,-7802.84,211
2080,-1768.14,-1959.92,-7780.31,211
2081,-1758.96,-1953.33,-7802.84,211
2082,-1799.67,-1918.72,-7780.31,179
2083,-1790.91,-1911.57,-7802.84,179
2084,-1833.7,-1879.55,-7780.31,212
2085,-1825.41,-1871.88,-7802.84,212
2086,-1870.1,-1842.58,-7780.31,212
2087,-1862.3,-1834.41,-7802.84,212
2088,-1908.73,-1807.95,-7780.31,180
2089,-1901.45,-1799.3,-7802.84,180
2090,-1949.43,-1775.78,-7780.31,180
2091,-1942.71,-1766.7,-7802.84,213
2092,-1992.06,-1746.2,-7780.31,213
2093,-1985.91,-1736.73,-7802.84,213
2094,-2036.45,-1719.34,-7780.31,181
2095,-2030.9,-1709.49,-7802.84,181
2096,-2082.42,-1695.28,-7780.31,181
2097,-2077.49,-1685.11,-7802.84,214
2098,-2129.79,-1674.13,-7780.31,214
2099,-2125.51,-1663.67,-7802.84,214
2100,-2178.39,-1655.96,-7780.31,182
2101,-2174.76,-1645.26,-7802.84,214
2102,-2228.02,-1640.86,-7780.31,182
2103,-2225.07,-1629.95,-7802.84,215
2104,-2278.5,-1628.86,-7780.31,215
2105,-2276.23,-1617.79,-7802.84,215
2106,-2329.63,-1620.03,-7780.31,183
2107,-2328.05,-1608.84,-7802.84,215
2108,-2381.2,-1614.39,-7780.31,183
2109,-2380.32,-1603.13,-7802.84,183
2110,-2433.03,-1611.97,-7780.31,216
2111,-2432.85,-1600.67,-7802.84,216
2112,-2484.9,-1612.78,-7780.31,216
2113,-2485.43,-1601.49,-7802.84,216
2114,-2536.63,-1616.81,-7780.31,184
2115,-2537.86,-1605.58,-7802.84,184
2116,-2588.01,-1624.05,-7780.31,217
2117,-2589.93,-1612.91,-7802.84,217
2118,-2638.83,-1634.46,-7780.31,217
2119,-2641.44,-1623.47,-7802.84,217
2120,-2688.92,-1648.02,-7780.31,185
2121,-2692.21,-1637.22,-7802.84,185
2122,-2738.05,-1664.67,-7780.31,218
2123,-2742.01,-1654.09,-7802.84,218
2124,-2786.06,-1684.33,-7780.31,218
2125,-2790.66,-1674.02,-7802.84,218
2126,-2832.76,-1706.95,-7780.31,186
2127,-2838.0,-1696.94,-7802.84,186
2128,-2877.95,-1732.42,-7780.31,219
2129,-2883.8,-1722.76,-7802.84,219
2130,-2921.48,-1760.66,-7780.31,219
2131,-2927.92,-1751.37,-7802.84,219
2132,-2963.17,-1791.55,-7780.31,187
2133,-2970.18,-1782.68,-7802.84,187
2134,-3002.85,-1824.96,-7780.31,187
2135,-3010.4,-1816.55,-7802.84,220
2136,-3040.39,-1860.79,-7780.31,220
2137,-3048.44,-1852.86,-7802.84,220
2138,-3075.62,-1898.87,-7780.31,188
2139,-3084.15,-1891.46,-7802.84,220
2140,-3108.41,-1939.07,-7780.31,188
2141,-3117.39,-1932.2,-7802.84,221
2142,-3138.65,-1981.24,-7780.31,221
2143,-3148.04,-1974.94,-7802.84,221
2144,-3166.21,-2025.2,-7780.31,189
2145,-3175.96,-2019.5,-7802.84,221
2146,-3190.97,-2070.78,-7780.31,189
2147,-3201.06,-2065.7,-7802.84,222
2148,-3212.86,-2117.83,-7780.31,222
2149,-3223.25,-2113.38,-7802.84,222
2150,-3231.78,-2166.14,-7780.31,190
2151,-3242.42,-2162.34,-7802.84,222
2152,-3247.66,-2215.52,-7780.31,190
2153,-3258.51,-2212.4,-7802.84,190
2154,-3260.44,-2265.82,-7780.31,223
2155,-3271.47,-2263.38,-7802.84,223
2156,-3270.06,-2316.79,-7780.31,223
2157,-3281.22,-2315.04,-7802.84,223
2158,-3276.5,-2368.27,-7780.31,191
2159,-3287.75,-2367.22,-7802.84,191
2160,-3279.73,-2420.06,-7780.31,224
2161,-3291.02,-2419.71,-7802.84,224
2162,-3279.73,-2471.94,-7780.31,224
2163,-3291.02,-2472.29,-7802.84,224
2164,-3276.5,-2523.73,-7780.31,192
2165,-3287.75,-2524.78,-7802.84,192
2166,-3270.06,-2575.21,-7780.31,225
2167,-3281.22,-2576.96,-7802.84,225
2168,-3260.44,-2626.18,-7780.31,225
2169,-3271.47,-2628.62,-7802.84,225
2170,-3247.66,-2676.48,-7780.31,193
2171,-3258.51,-2679.6,-7802.84,193
2172,-3231.78,-2725.86,-7780.31,193
2173,-3242.42,-2729.66,-7802.84,226
2174,-3212.86,-2774.17,-7780.31,226
2175,-3223.25,-2778.62,-7802.84,226
2176,-3190.97,-2821.22,-7780.31,194
2177,-3201.06,-2826.3,-7802.84,226
2178,-3166.21,-2866.8,-7780.31,194
2179,-3175.96,-2872.5,-7802.84,227
2180,-3138.65,-2910.76,-7780.31,227
2181,-3148.04,-2917.06,-7802.84,227
2182,-3108.41,-2952.93,-7780.31,195
2183,-3117.39,-2959.8,-7802.84,227
2184,-3075.62,-2993.13,-7780.31,195
2185,-3084.15,-3000.54,-7802.84,228
2186,-3040.39,-3031.21,-7780.31,228
2187,-3048.44,-3039.14,-7802.84,228
2188,-3002.85,-3067.04,-7780.31,196
2189,-3010.4,-3075.45,-7802.84,228
2190,-2963.17,-3100.45,-7780.31,196
2191,-2970.18,-3109.32,-7802.84,196
2192,-2921.48,-3131.34,-7780.31,229
2193,-2927.92,-3140.63,-7802.84,229
2194,-2877.95,-3159.58,-7780.31,229
2195,-2883.8,-3169.24,-7802.84,229
2196,-2832.76,-3185.05,-7780.31,197
2197,-2838.0,-3195.06,-7802.84,197
2198,-2786.06,-3207.67,-7780.31,230
2199,-2790.66,-3217.98,-7802.84,230
2200,-2738.05,-3227.33,-7780.31,230
2201,-2742.01,-3237.91,-7802.84,230
2202,-2688.92,-3243.98,-7780.31,198
2203,-2692.21,-3254.78,-7802.84,198
2204,-2638.83,-3257.54,-7780.31,231
2205,-2641.44,-3268.53,-7802.84,231
2206,-2588.01,-3267.95,-7780.31,231
2207,-2589.93,-3279.09,-7802.84,231
2208,-2536.64,-3275.19,-7780.31,199
2209,-2537.86,-3286.42,-7802.84,199
2210,-2484.9,-3279.22,-7780.31,232
2211,-2485.43,-3290.51,-7802.84,232
2212,-2433.03,-3280.03,-7780.31,232
2213,-2432.85,-3291.33,-7802.84,232
2214,-2381.21,-3277.61,-7780.31,200
2215,-2380.33,-3288.87,-7802.84,200
2216,-2329.62,-3271.97,-7780.31,200
2217,-2328.05,-3283.16,-7802.84,233
2218,-2278.5,-3263.14,-7780.31,233
2219,-2276.23,-3274.21,-7802.84,233
2220,-2228.02,-3251.14,-7780.31,201
2221,-2225.06,-3262.05,-7802.84,233
2222,-2178.39,-3236.04,-7780.31,201
2223,-2174.76,-3246.74,-7802.84,234
2224,-2129.79,-3217.87,-7780.31,234
2225,-2125.51,-3228.33,-7802.84,234
2226,-2082.41,-3196.72,-7780.31,202
2227,-2077.49,-3206.88,-7802.84,234
2228,-2036.45,-3172.66,-7780.31,202
2229,-2030.9,-3182.51,-7802.84,202
2230,-1992.07,-3145.8,-7780.31,235
2231,-1985.92,-3155.28,-7802.84,235
2232,-1949.43,-3116.22,-7780.31,203
2233,-1942.71,-3125.3,-7802.84,235
2234,-1908.73,-3084.05,-7780.31,203
2235,-1901.45,-3092.7,-7802.84,203
2236,-1870.1,-3049.42,-7780.31,236
2237,-1862.3,-3057.59,-7802.84,236
2238,-1833.7,-3012.44,-7780.31,236
2239,-1825.4,-3020.12,-7802.84,236
2240,-1799.67,-2973.28,-7780.31,204
2241,-1790.91,-2980.43,-7802.84,204
2242,-1768.14,-2932.09,-7780.31,237
2243,-1758.96,-2938.67,-7802.84,237
2244,-1739.23,-2889.0,-7780.31,237
2245,-1729.65,-2895.0,-7802.84,237
2246,-1713.06,-2844.2,-7780.31,205
2247,-1703.13,-2849.6,-7802.84,205
2248,-1689.71,-2797.86,-7780.31,238
2249,-1679.47,-2802.62,-7802.84,238
2250,-1669.3,-2750.16,-7780.31,238
2251,-1658.78,-2754.28,-7802.84,238
2252,-1651.9,-2701.29,-7780.31,206
2253,-1641.14,-2704.75,-7802.84,206
2254,-1637.56,-2651.42,-7780.31,206
2255,-1626.61,-2654.2,-7802.84,239
2256,-1626.35,-2600.77,-7780.31,239
2257,-1615.25,-2602.87,-7802.84,239
2258,-1618.32,-2549.52,-7780.31,207
2259,-1607.11,-2550.92,-7802.84,239
2260,-1613.48,-2497.85,-7780.31,207
2261,-1602.21,-2498.55,-7802.84,208
2262,-1589.44,-2446.0,-7826.64,208
2263,-1579.39,-2446.0,-7849.75,208
2264,-1591.0,-2394.28,-7826.64,208
2265,-1580.97,-2393.68,-7849.75,208
2266,-1595.68,-2342.75,-7826.64,209
2267,-1585.71,-2341.54,-7849.75,240
2268,-1603.47,-2291.6,-7826.64,209
2269,-1593.59,-2289.79,-7849.75,209
2270,-1614.33,-2241.01,-7826.64,209
2271,-1604.57,-2238.61,-7849.75,209
2272,-1628.22,-2191.17,-7826.64,210
2273,-1618.63,-2188.18,-7849.75,241
2274,-1645.1,-2142.26,-7826.64,210
2275,-1635.71,-2138.7,-7849.75,210
2276,-1664.9,-2094.46,-7826.64,210
2277,-1655.74,-2090.33,-7849.75,210
2278,-1687.55,-2047.94,-7826.64,210
2279,-1678.66,-2043.27,-7849.75,242
2280,-1712.97,-2002.87,-7826.64,211
2281,-1704.37,-1997.67,-7849.75,211
2282,-1741.06,-1959.42,-7826.64,211
2283,-1732.8,-1953.71,-7849.75,211
2284,-1771.73,-1917.74,-7826.64,211
2285,-1763.82,-1911.55,-7849.75,243
2286,-1804.86,-1877.99,-7826.64,212
2287,-1797.33,-1871.33,-7849.75,212
2288,-1840.32,-1840.32,-7826.64,212
2289,-1833.22,-1833.22,-7849.75,212
2290,-1877.99,-1804.86,-7826.64,212
2291,-1871.33,-1797.33,-7849.75,212
2292,-1917.74,-1771.73,-7826.64,213
2293,-1911.55,-1763.82,-7849.75,244
2294,-1959.42,-1741.06,-7826.64,213
2295,-1953.71,-1732.8,-7849.75,213
2296,-2002.87,-1712.97,-7826.64,213
2297,-1997.67,-1704.37,-7849.75,213
2298,-2047.94,-1687.55,-7826.64,214
2299,-2043.27,-1678.66,-7849.75,245
2300,-2094.46,-1664.9,-7826.64,214
2301,-2090.33,-1655.74,-7849.75,214
2302,-2142.26,-1645.1,-7826.64,214
2303,-2138.7,-1635.71,-7849.75,214
2304,-2191.17,-1628.22,-7826.64,214
2305,-2188.18,-1618.63,-7849.75,246
2306,-2241.01,-1614.33,-7826.64,215
2307,-2238.61,-1604.57,-7849.75,215
2308,-2291.6,-1603.47,-7826.64,215
2309,-2289.79,-1593.59,-7849.75,215
2310,-2342.75,-1595.68,-7826.64,215
2311,-2341.54,-1585.71,-7849.75,247
2312,-2394.28,-1591.0,-7826.64,216
2313,-2393.68,-1580.97,-7849.75,216
2314,-2446.0,-1589.44,-7826.64,216
2315,-2446.0,-1579.39,-7849.75,216
2316,-2497.72,-1591.0,-7826.64,216
2317,-2498.32,-1580.97,-7849.75,216
2318,-2549.25,-1595.68,-7826.64,217
2319,-2550.46,-1585.71,-7849.75,248
2320,-2600.4,-1603.47,-7826.64,217
2321,-2602.22,-1593.59,-7849.75,217
2322,-2650.99,-1614.33,-7826.64,217
2323,-2653.39,-1604.57,-7849.75,217
2324,-2700.83,-1628.23,-7826.64,218
2325,-2703.82,-1618.63,-7849.75,249
2326,-2749.74,-1645.1,-7826.64,218
2327,-2753.3,-1635.71,-7849.75,218
2328,-2797.55,-1664.9,-7826.64,218
2329,-2801.67,-1655.74,-7849.75,218
2330,-2844.06,-1687.55,-7826.64,218
2331,-2848.73,-1678.65,-7849.75,250
2332,-2889.13,-1712.97,-7826.64,219
2333,-2894.33,-1704.37,-7849.75,219
2334,-2932.58,-1741.06,-7826.64,219
2335,-2938.28,-1732.79,-7849.75,219
2336,-2974.26,-1771.73,-7826.64,219
2337,-2980.45,-1763.82,-7849.75,251
2338,-3014.0,-1804.85,-7826.64,220
2339,-3020.66,-1797.33,-7849.75,220
2340,-3051.68,-1840.32,-7826.64,220
2341,-3058.78,-1833.22,-7849.75,220
2342,-3087.15,-1878.0,-7826.64,220
2343,-3094.67,-1871.34,-7849.75,220
2344,-3120.27,-1917.74,-7826.64,221
2345,-3128.18,-1911.55,-7849.75,252
2346,-3150.94,-1959.42,-7826.64,221
2347,-3159.21,-1953.72,-7849.75,221
2348,-3179.03,-2002.87,-7826.64,221
2349,-3187.63,-1997.67,-7849.75,221
2350,-3204.45,-2047.94,-7826.64,222
2351,-3213.35,-2043.27,-7849.75,253
2352,-3227.1,-2094.45,-7826.64,222
2353,-3236.26,-2090.33,-7849.75,222
2354,-3246.9,-2142.26,-7826.64,222
2355,-3256.29,-2138.7,-7849.75,222
2356,-3263.77,-2191.17,-7826.64,222
2357,-3273.37,-2188.18,-7849.75,254
2358,-3277.67,-2241.01,-7826.64,223
2359,-3287.43,-2238.61,-7849.75,223
2360,-3288.53,-2291.6,-7826.64,223
2361,-3298.41,-2289.78,-7849.75,223
2362,-3296.32,-2342.75,-7826.64,223
2363,-3306.29,-2341.54,-7849.75,255
2364,-3301.0,-2394.28,-7826.64,224
2365,-3311.03,-2393.67,-7849.75,224
2366,-3302.56,-2446.0,-7826.64,224
2367,-3312.61,-2446.0,-7849.75,224
2368,-3301.0,-2497.72,-7826.64,224
2369,-3311.03,-2498.33,-7849.75,224
2370,-3296.32,-2549.25,-7826.64,225
2371,-3306.29,-2550.46,-7849.75,256
2372,-3288.53,-2600.4,-7826.64,225
2373,-3298.41,-2602.22,-7849.75,225
2374,-3277.67,-2650.99,-7826.64,225
2375,-3287.43,-2653.39,-7849.75,225
2376,-3263.77,-2700.83,-7826.64,226
2377,-3273.37,-2703.82,-7849.75,257
2378,-3246.9,-2749.74,-7826.64,226
2379,-3256.29,-2753.3,-7849.75,226
2380,-3227.1,-2797.55,-7826.64,226
2381,-3236.26,-2801.67,-7849.75,226
2382,-3204.45,-2844.06,-7826.64,226
2383,-3213.35,-2848.73,-7849.75,258
2384,-3179.03,-2889.13,-7826.64,227
2385,-3187.63,-2894.33,-7849.75,227
2386,-3150.94,-2932.58,-7826.64,227
2387,-3159.21,-2938.28,-7849.75,227
2388,-3120.27,-2974.26,-7826.64,227
2389,-3128.18,-2980.45,-7849.75,259
2390,-3087.15,-3014.0,-7826.64,228
2391,-3094.67,-3020.66,-7849.75,228
2392,-3051.68,-3051.68,-7826.64,228
2393,-3058.78,-3058.78,-7849.75,228
2394,-3014.0,-3087.15,-7826.64,228
2395,-3020.66,-3094.67,-7849.75,228
2396,-2974.26,-3120.27,-7826.64,229
2397,-2980.45,-3128.18,-7849.75,260
2398,-2932.58,-3150.94,-7826.64,229
2399,-2938.28,-3159.21,-7849.75,229
2400,-2889.13,-3179.03,-7826.64,229
2401,-2894.33,-3187.63,-7849.75,229
2402,-2844.06,-3204.45,-7826.64,230
2403,-2848.73,-3213.35,-7849.75,261
2404,-2797.55,-3227.1,-7826.64,230
2405,-2801.67,-3236.26,-7849.75,230
2406,-2749.74,-3246.9,-7826.64,230
2407,-2753.3,-3256.29,-7849.75,230
2408,-2700.83,-3263.77,-7826.64,230
2409,-2703.82,-3273.37,-7849.75,262
2410,-2650.99,-3277.67,-7826.64,231
2411,-2653.39,-3287.43,-7849.75,231
2412,-2600.4,-3288.53,-7826.64,231
2413,-2602.22,-3298.41,-7849.75,231
2414,-2549.25,-3296.32,-7826.64,231
2415,-2550.46,-3306.29,-7849.75,263
2416,-2497.72,-3301.0,-7826.64,232
2417,-2498.33,-3311.03,-7849.75,232
2418,-2446.0,-3302.56,-7826.64,232
2419,-2446.0,-3312.61,-7849.75,232
2420,-2394.28,-3301.0,-7826.64,232
2421,-2393.67,-3311.03,-7849.75,232
2422,-2342.75,-3296.32,-7826.64,233
2423,-2341.54,-3306.29,-7849.75,264
2424,-2291.6,-3288.53,-7826.64,233
2425,-2289.78,-3298.41,-7849.75,233
2426,-2241.01,-3277.67,-7826.64,233
2427,-2238.61,-3287.43,-7849.75,233
2428,-2191.17,-3263.77,-7826.64,234
2429,-2188.18,-3273.37,-7849.75,265
2430,-2142.26,-3246.9,-7826.64,234
2431,-2138.7,-3256.29,-7849.75,234
2432,-2094.45,-3227.1,-7826.64,234
2433,-2090.33,-3236.26,-7849.75,234
2434,-2047.94,-3204.45,-7826.64,234
2435,-2043.27,-3213.35,-7849.75,266
2436,-2002.87,-3179.03,-7826.64,235
2437,-1997.67,-3187.63,-7849.75,235
2438,-1959.42,-3150.94,-7826.64,235
2439,-1953.72,-3159.21,-7849.75,235
2440,-1917.74,-3120.27,-7826.64,235
2441,-1911.55,-3128.18,-7849.75,267
2442,-1878.0,-3087.15,-7826.64,236
2443,-1871.34,-3094.67,-7849.75,236
2444,-1840.32,-3051.68,-7826.64,236
2445,-1833.22,-3058.78,-7849.75,236
2446,-1804.85,-3014.0,-7826.64,236
2447,-1797.33,-3020.66,-7849.75,236
2448,-1771.73,-2974.26,-7826.64,237
2449,-1763.82,-2980.45,-7849.75,268
2450,-1741.06,-2932.58,-7826.64,237
2451,-1732.79,-2938.28,-7849.75,237
2452,-1712.97,-2889.13,-7826.64,237
2453,-1704.37,-2894.33,-7849.75,237
2454,-1687.55,-2844.06,-7826.64,238
2455,-1678.65,-2848.73,-7849.75,269
2456,-1664.9,-2797.55,-7826.64,238
2457,-1655.74,-2801.67,-7849.75,238
2458,-1645.1,-2749.74,-7826.64,238
2459,-1635.71,-2753.3,-7849.75,238
2460,-1628.23,-2700.83,-7826.64,238
2461,-1618.63,-2703.82,-7849.75,270
2462,-1614.33,-2650.99,-7826.64,239
2463,-1604.57,-2653.39,-7849.75,239
2464,-1603.47,-2600.4,-7826.64,239
2465,-1593.59,-2602.22,-7849.75,239
2466,-1595.68,-2549.25,-7826.64,239
2467,-1585.71,-2550.46,-7849.75,271
2468,-1591.0,-2497.72,-7826.64,208
2469,-1580.97,-2498.33,-7849.75,208
2470,-1569.59,-2446.0,-7874.09,208
2471,-1560.82,-2446.0,-7897.71,208
2472,-1571.13,-2394.08,-7874.09,240
2473,-1562.38,-2393.56,-7897.71,240
2474,-1575.74,-2342.34,-7874.09,240
2475,-1567.04,-2341.31,-7897.71,240
2476,-1583.41,-2290.97,-7874.09,209
2477,-1574.78,-2289.42,-7897.71,240
2478,-1594.11,-2240.14,-7874.09,241
2479,-1585.59,-2238.08,-7897.71,241
2480,-1607.8,-2190.04,-7874.09,241
2481,-1599.42,-2187.48,-7897.71,241
2482,-1624.44,-2140.83,-7874.09,241
2483,-1616.22,-2137.78,-7897.71,241
2484,-1643.96,-2092.7,-7874.09,210
2485,-1635.93,-2089.16,-7897.71,242
2486,-1666.3,-2045.81,-7874.09,242
2487,-1658.5,-2041.8,-7897.71,242
2488,-1691.37,-2000.32,-7874.09,242
2489,-1683.82,-1995.86,-7897.71,242
2490,-1719.1,-1956.4,-7874.09,211
2491,-1711.83,-1951.5,-7897.71,243
2492,-1749.38,-1914.19,-7874.09,243
2493,-1742.41,-1908.87,-7897.71,243
2494,-1782.11,-1873.86,-7874.09,243
2495,-1775.47,-1868.14,-7897.71,243
2496,-1817.17,-1835.54,-7874.09,212
2497,-1810.88,-1829.43,-7897.71,243
2498,-1854.44,-1799.36,-7874.09,244
2499,-1848.52,-1792.89,-7897.71,244
2500,-1893.79,-1765.45,-7874.09,244
2501,-1888.26,-1758.64,-7897.71,244
2502,-1935.07,-1733.93,-7874.09,244
2503,-1929.96,-1726.81,-7897.71,244
2504,-1978.15,-1704.91,-7874.09,213
2505,-1973.47,-1697.5,-7897.71,245
2506,-2022.88,-1678.5,-7874.09,245
2507,-2018.64,-1670.82,-7897.71,245
2508,-2069.09,-1654.78,-7874.09,245
2509,-2065.32,-1646.86,-7897.71,245
2510,-2116.62,-1633.84,-7874.09,214
2511,-2113.33,-1625.72,-7897.71,246
2512,-2165.31,-1615.75,-7874.09,246
