X Y Interpolated_Values
5.040898559999999975e+02 4.801363299999999867e+01 9.881899618846879951e-01
5.240898560000000543e+02 4.801363299999999867e+01 9.952409487088585971e-01
5.440898560000000543e+02 4.801363299999999867e+01 1.003396284003622574e+00
5.640898560000000543e+02 4.801363299999999867e+01 1.003357884739184192e+00
5.840898560000000543e+02 4.801363299999999867e+01 1.006902177901883855e+00
6.040898560000000543e+02 4.801363299999999867e+01 1.009382328354653247e+00
6.240898560000000543e+02 4.801363299999999867e+01 1.008566629844485751e+00
6.440898560000000543e+02 4.801363299999999867e+01 1.010032501281187489e+00
6.640898560000000543e+02 4.801363299999999867e+01 1.014854252699904036e+00
6.840898560000000543e+02 4.801363299999999867e+01 1.021502659538669366e+00
7.040898560000000543e+02 4.801363299999999867e+01 1.019599512341522018e+00
7.240898560000000543e+02 4.801363299999999867e+01 1.023761700817491960e+00
7.440898560000000543e+02 4.801363299999999867e+01 1.008245449834956897e+00
7.640898560000000543e+02 4.801363299999999867e+01 1.023341124351918374e+00
7.840898560000000543e+02 4.801363299999999867e+01 9.920099858585472719e-01
8.040898560000000543e+02 4.801363299999999867e+01 1.018912656118628579e+00
2.408985600000000105e+01 5.401363299999999867e+01 9.998072964150968023e-01
4.408985599999999749e+01 5.401363299999999867e+01 9.994413853375878620e-01
6.408985599999999749e+01 5.401363299999999867e+01 9.989497661208677215e-01
8.408985599999999749e+01 5.401363299999999867e+01 9.982650968240236455e-01
1.040898559999999975e+02 5.401363299999999867e+01 9.985056898418729343e-01
1.240898559999999975e+02 5.401363299999999867e+01 9.984030612064487276e-01
1.440898559999999975e+02 5.401363299999999867e+01 9.987951065680550355e-01
1.640898559999999975e+02 5.401363299999999867e+01 9.988084335642058997e-01
1.840898559999999975e+02 5.401363299999999867e+01 9.981940449843600405e-01
2.040898559999999975e+02 5.401363299999999867e+01 9.962248987422602786e-01
2.240898559999999975e+02 5.401363299999999867e+01 9.953018830913341608e-01
2.440898559999999975e+02 5.401363299999999867e+01 9.954054115813002479e-01
2.640898559999999975e+02 5.401363299999999867e+01 9.950363343703502172e-01
2.840898559999999975e+02 5.401363299999999867e+01 9.944492521902689175e-01
3.040898559999999975e+02 5.401363299999999867e+01 9.927191443120406689e-01
3.240898559999999975e+02 5.401363299999999867e+01 9.925721082786472804e-01
3.440898559999999975e+02 5.401363299999999867e+01 9.910799782116428425e-01
3.640898559999999975e+02 5.401363299999999867e+01 9.918707791563718956e-01
3.840898559999999975e+02 5.401363299999999867e+01 9.907820503427234859e-01
4.040898559999999975e+02 5.401363299999999867e+01 9.889462734065331828e-01
4.240898559999999975e+02 5.401363299999999867e+01 9.908109414502389578e-01
4.440898559999999975e+02 5.401363299999999867e+01 9.910086012981877968e-01
4.640898559999999975e+02 5.401363299999999867e+01 9.901148932011276660e-01
4.840898559999999975e+02 5.401363299999999867e+01 9.915178814777101390e-01
5.040898559999999975e+02 5.401363299999999867e+01 9.905951798835785915e-01
5.240898560000000543e+02 5.401363299999999867e+01 9.992930191500499770e-01
5.440898560000000543e+02 5.401363299999999867e+01 1.007735927628841566e+00
5.640898560000000543e+02 5.401363299999999867e+01 1.008303874521635057e+00
5.840898560000000543e+02 5.401363299999999867e+01 1.009891716740901391e+00
6.040898560000000543e+02 5.401363299999999867e+01 1.012249346463149013e+00
6.240898560000000543e+02 5.401363299999999867e+01 1.011827282535130434e+00
6.440898560000000543e+02 5.401363299999999867e+01 1.012879755207975574e+00
6.640898560000000543e+02 5.401363299999999867e+01 1.018009006245357950e+00
6.840898560000000543e+02 5.401363299999999867e+01 1.024819061466406334e+00
7.040898560000000543e+02 5.401363299999999867e+01 1.022378031918613317e+00
7.240898560000000543e+02 5.401363299999999867e+01 1.025934501122552689e+00
7.440898560000000543e+02 5.401363299999999867e+01 1.009049112373620272e+00
7.640898560000000543e+02 5.401363299999999867e+01 1.023516871670221207e+00
7.840898560000000543e+02 5.401363299999999867e+01 9.921288353260414583e-01
8.040898560000000543e+02 5.401363299999999867e+01 1.020249763052008651e+00
2.408985600000000105e+01 6.001363299999999867e+01 9.997608707539609174e-01
4.408985599999999749e+01 6.001363299999999867e+01 9.993806056011379502e-01
6.408985599999999749e+01 6.001363299999999867e+01 9.988837435155231148e-01
8.408985599999999749e+01 6.001363299999999867e+01 9.982033004684875976e-01
1.040898559999999975e+02 6.001363299999999867e+01 9.985014657195163679e-01
1.240898559999999975e+02 6.001363299999999867e+01 9.985195488184636092e-01
1.440898559999999975e+02 6.001363299999999867e+01 9.990127103583387180e-01
1.640898559999999975e+02 6.001363299999999867e+01 9.992017802049545372e-01
1.840898559999999975e+02 6.001363299999999867e+01 9.986432739871620168e-01
2.040898559999999975e+02 6.001363299999999867e+01 9.967567917780341125e-01
2.240898559999999975e+02 6.001363299999999867e+01 9.959229637187949624e-01
2.440898559999999975e+02 6.001363299999999867e+01 9.962847295336610953e-01
