X Y Interpolated_Values
2.200000000000000000e+02 4.200000000000000000e+01 9.964847875122722076e-01
2.400000000000000000e+02 4.200000000000000000e+01 9.957508395707455051e-01
2.600000000000000000e+02 4.200000000000000000e+01 9.949725609929316317e-01
2.800000000000000000e+02 4.200000000000000000e+01 9.943422541725915886e-01
3.000000000000000000e+02 4.200000000000000000e+01 9.937432571586307661e-01
3.200000000000000000e+02 4.200000000000000000e+01 9.926899308456524906e-01
3.400000000000000000e+02 4.200000000000000000e+01 9.913571324934045137e-01
3.600000000000000000e+02 4.200000000000000000e+01 9.906735791737442121e-01
3.800000000000000000e+02 4.200000000000000000e+01 9.904395868794273472e-01
4.000000000000000000e+02 4.200000000000000000e+01 9.886004465197028024e-01
4.200000000000000000e+02 4.200000000000000000e+01 9.885750312367880266e-01
4.400000000000000000e+02 4.200000000000000000e+01 9.892731219495436434e-01
4.600000000000000000e+02 4.200000000000000000e+01 9.885731469840628449e-01
4.800000000000000000e+02 4.200000000000000000e+01 9.830245120039790008e-01
5.000000000000000000e+02 4.200000000000000000e+01 9.749835259051652381e-01
5.200000000000000000e+02 4.200000000000000000e+01 9.768893485013507849e-01
5.400000000000000000e+02 4.200000000000000000e+01 9.895177860036319384e-01
5.600000000000000000e+02 4.200000000000000000e+01 9.994759232663794624e-01
5.800000000000000000e+02 4.200000000000000000e+01 9.983264937967424313e-01
6.000000000000000000e+02 4.200000000000000000e+01 9.996547798273269780e-01
6.200000000000000000e+02 4.200000000000000000e+01 1.000223236184398123e+00
6.400000000000000000e+02 4.200000000000000000e+01 1.001099337460246597e+00
6.600000000000000000e+02 4.200000000000000000e+01 1.003319859486017984e+00
6.800000000000000000e+02 4.200000000000000000e+01 1.004836604440188408e+00
7.000000000000000000e+02 4.200000000000000000e+01 1.009935324988517236e+00
7.200000000000000000e+02 4.200000000000000000e+01 1.013313684602746401e+00
7.400000000000000000e+02 4.200000000000000000e+01 1.006870117200193260e+00
7.600000000000000000e+02 4.200000000000000000e+01 1.007969838575546229e+00
7.800000000000000000e+02 4.200000000000000000e+01 9.998499210251908798e-01
8.000000000000000000e+02 4.200000000000000000e+01 9.670481606291699839e-01
2.000000000000000000e+01 4.800000000000000000e+01 9.999232646049946993e-01
4.000000000000000000e+01 4.800000000000000000e+01 9.995540739514543471e-01
6.000000000000000000e+01 4.800000000000000000e+01 9.991098530946536105e-01
8.000000000000000000e+01 4.800000000000000000e+01 9.987667771168164954e-01
1.000000000000000000e+02 4.800000000000000000e+01 9.988898274201499783e-01
1.200000000000000000e+02 4.800000000000000000e+01 9.989499868771061220e-01
1.400000000000000000e+02 4.800000000000000000e+01 9.990576543548712607e-01
1.600000000000000000e+02 4.800000000000000000e+01 9.990765703753604621e-01
1.800000000000000000e+02 4.800000000000000000e+01 9.986296525175201166e-01
2.000000000000000000e+02 4.800000000000000000e+01 9.975478586699184635e-01
2.200000000000000000e+02 4.800000000000000000e+01 9.968330726929451879e-01
2.400000000000000000e+02 4.800000000000000000e+01 9.962106119972313767e-01
2.600000000000000000e+02 4.800000000000000000e+01 9.954711197076427931e-01
2.800000000000000000e+02 4.800000000000000000e+01 9.951130926645691543e-01
3.000000000000000000e+02 4.800000000000000000e+01 9.945022053635331760e-01
3.200000000000000000e+02 4.800000000000000000e+01 9.937665423049252267e-01
3.400000000000000000e+02 4.800000000000000000e+01 9.924084144165876697e-01
3.600000000000000000e+02 4.800000000000000000e+01 9.919341332103130959e-01
3.800000000000000000e+02 4.800000000000000000e+01 9.919247818691603324e-01
4.000000000000000000e+02 4.800000000000000000e+01 9.897839569846655916e-01
4.200000000000000000e+02 4.800000000000000000e+01 9.903470210241376304e-01
4.400000000000000000e+02 4.800000000000000000e+01 9.912641393667529499e-01
4.600000000000000000e+02 4.800000000000000000e+01 9.904467734062230022e-01
4.800000000000000000e+02 4.800000000000000000e+01 9.847597409901709398e-01
5.000000000000000000e+02 4.800000000000000000e+01 9.757397844656190422e-01
5.200000000000000000e+02 4.800000000000000000e+01 9.786421120064773271e-01
5.400000000000000000e+02 4.800000000000000000e+01 9.917205580266843512e-01
5.600000000000000000e+02 4.800000000000000000e+01 1.001962109649553456e+00
5.800000000000000000e+02 4.800000000000000000e+01 1.001999880496414086e+00
6.000000000000000000e+02 4.800000000000000000e+01 1.003279926809689027e+00
6.200000000000000000e+02 4.800000000000000000e+01 1.003754034385526461e+00
